ID,FRAUD,DATE,POLICY_LENGTH,LOCALITY,REGION,GENDER,CLAIM_POLICY_DIFF_A,CLAIM_POLICY_DIFF_B,CLAIM_POLICY_DIFF_C,CLAIM_POLICY_DIFF_D,CLAIM_POLICY_DIFF_E,POLICY_CLAIM_DAY_DIFF,DISTINCT_PARTIES_ON_CLAIM,CLM_AFTER_RNWL,NOTIF_AFT_RENEWAL,CLM_DURING_CAX,COMPLAINT,CLM_before_PAYMENT,PROP_before_CLM,NCD_REC_before_CLM,NOTIF_DELAY,ACCIDENT_NIGHT,NUM_PI_CLAIM,NEW_VEHICLE_BEFORE_CLAIM,PERSONAL_INJURY_INDICATOR,CLAIM_TYPE_ACCIDENT,CLAIM_TYPE_FIRE,CLAIM_TYPE_MOTOR_THEFT,CLAIM_TYPE_OTHER,CLAIM_TYPE_WINDSCREEN,LOCAL_TEL_MATCH,LOCAL_M_CLM_ADD_MATCH,LOCAL_M_CLM_PERS_MATCH,LOCAL_NON_CLM_ADD_MATCH,LOCAL_NON_CLM_PERS_MATCH,federal_TEL_MATCH,federal_CLM_ADD_MATCH,federal_CLM_PERS_MATCH,federal_NON_CLM_ADD_MATCH,federal_NON_CLM_PERS_MATCH,SCR_LOCAL_RULE_COUNT,SCR_NAT_RULE_COUNT,RULE_MATCHES,CLAIM_DESCRIPTION
119,0,31/01/2013,12 month,SS14,SS,0,0,0,0,1,0,64.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wherein move has therein had whither of via left roundabout caravan sun fast slow brakes right motorbike vehicle speed limit
121,0,,6 month,HU4,HU,1,1,0,0,0,0,13.0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,some therefore describe us made sixty yourselves whether school van parking lot carpark brakes caravan not indicating vehicle stopped vehicle neck
122,0,31/07/2013,12 month,SR6,SR,0,0,0,0,1,0,138.5,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,five thence see name only hers elsewhere nine roundabout slow stopped not indicating motorbike school brakes sun van speed limit emergency
123,1,31/10/2014,6 month,S61,S,1,0,0,0,1,0,134.0,12,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,somewhere hence co everyone when all well however left sun windscreen suddenly right van parking lot slow fast whiplash speed limit
125,0,31/05/2013,6 month,NR30,NR,1,0,0,0,1,0,139.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,she have otherwise put become ours last up sun vehicle windscreen mall school brakes not indicating parking lot fast neck speed limit
126,0,,6 month,BL4,BL,1,0,0,0,1,0,135.0,11,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,is since nevertheless over show yourself much everywhere vehicle school slow windscreen parking lot fast van stopped car emergency vehicle
128,0,31/01/2014,6 month,NG16,NG,0,0,0,0,1,0,120.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,part former call hence however every by what school mall sun caravan left stopped vehicle fast not indicating emergency neck
130,1,31/01/2013,9 month,SO18,SO,0,1,0,0,0,0,6.5,9,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,afterwards four although you sometimes around with they not indicating parking lot fast windscreen school mall indicating left sun emergency vehicle
131,1,,6 month,PO13,PO,0,0,0,0,1,0,57.0,9,0,0,0,0,0,0,1,1,0,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,might towards all will into somewhere wherever thereby fast van suddenly vehicle car motorbike school windscreen mall whiplash emergency
132,1,,6 month,KA20,KA,1,0,0,0,1,0,96.5,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,the above might no until about behind thereupon indicating windscreen vehicle caravan slow brakes van parking lot not indicating speed limit whiplash
134,1,,12 month,LE14,LE,1,0,0,0,1,0,128.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,for are but whose three whereas than they roundabout suddenly mall driving indicating motorbike parking lot caravan right speed limit whiplash
136,0,31/03/2013,12 month,EH28,EH,0,0,0,0,1,0,84.5,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,how front last inc un now cant until sun not indicating motorbike carpark windscreen suddenly parking lot right school vehicle speed limit
137,0,,12 month,L33,L,0,0,0,0,1,0,45.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amoungst fify seem system becoming somewhere over without left roundabout car driving not indicating vehicle slow indicating windscreen neck vehicle
140,0,,9 month,CR0,CR,0,0,0,0,1,0,44.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,but hereafter hereupon front everywhere indeed no cry brakes mall fast not indicating vehicle left motorbike driving carpark neck vehicle
141,0,,12 month,L30,L,0,0,0,0,1,0,151.0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,who call find before else wherever found very stopped sun driving not indicating fast caravan parking lot brakes motorbike emergency vehicle
143,0,31/03/2013,12 month,SM7,SM,1,0,0,0,1,0,109.5,7,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,until above while my between describe already themselves windscreen roundabout fast suddenly not indicating vehicle slow left motorbike emergency vehicle
144,1,31/03/2014,12 month,PA16,PA,0,0,0,0,1,0,45.0,5,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,someone anything sometime now the mostly thereby might windscreen vehicle sun school caravan stopped brakes not indicating car neck whiplash
145,0,31/03/2013,12 month,L20,L,0,0,0,0,1,0,157.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cannot our enough anything two always out themselves school roundabout fast windscreen slow van indicating left parking lot vehicle emergency
146,0,,6 month,BH14,BH,1,0,0,0,0,1,169.5,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,here hereupon give all any from when against not indicating right school driving caravan sun motorbike parking lot slow emergency whiplash
147,0,,6 month,YO25,YO,0,0,0,1,0,0,35.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,either an never former other the around which fast roundabout windscreen stopped right car sun carpark school whiplash emergency
148,0,31/10/2014,12 month,SM5,SM,1,0,0,0,0,1,180.5,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thickv can at less be they most against mall stopped parking lot motorbike car school windscreen sun vehicle emergency whiplash
149,0,31/12/2013,9 month,M40,M,1,0,0,1,0,0,39.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,without nine if thence they couldnt anyhow by slow not indicating parking lot car caravan driving motorbike suddenly school vehicle speed limit
150,0,,9 month,NG10,NG,1,0,0,0,1,0,61.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,except someone sixty afterwards move along go until caravan driving suddenly brakes parking lot windscreen school van roundabout speed limit vehicle
151,1,31/07/2013,12 month,SG1,SG,1,0,0,0,0,1,171.0,6,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,among one six seem some because eg all vehicle car right carpark not indicating fast stopped indicating left neck emergency
152,0,,12 month,G15,G,1,0,0,0,1,0,84.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,either indeed describe anything thru almost down hereupon driving school car sun roundabout indicating caravan vehicle motorbike emergency whiplash
153,0,,12 month,M7,M,1,0,1,0,0,0,16.5,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,had next myself be while toward elsewhere whom sun brakes car caravan stopped school vehicle motorbike left emergency vehicle
154,0,31/12/2013,12 month,TQ3,TQ,0,0,0,1,0,0,32.0,10,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,now neither yourself for from several due mostly driving right indicating fast parking lot vehicle car roundabout suddenly emergency speed limit
155,0,31/03/2014,6 month,LN4,LN,0,0,0,0,1,0,78.0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,where themselves must thereby thereafter along then wherein stopped right vehicle mall carpark roundabout car motorbike parking lot emergency whiplash
156,1,,6 month,NE27,NE,1,1,0,0,0,0,8.5,6,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1,1,fify whether where very moreover few thereafter therein fast school parking lot slow left windscreen indicating suddenly sun whiplash neck
157,0,,12 month,G81,G,1,0,0,0,1,0,48.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,front mine next whatever thereafter since among itself school mall not indicating windscreen fast roundabout carpark stopped brakes emergency speed limit
158,0,31/05/2013,9 month,M23,M,0,1,0,0,0,0,13.5,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hereafter becomes meanwhile above next herself per made suddenly car windscreen right caravan parking lot mall indicating van emergency speed limit
159,0,31/10/2013,9 month,KY7,KY,0,0,0,0,1,0,149.5,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,against is could here mine do front where motorbike vehicle indicating roundabout car driving brakes slow right whiplash speed limit
161,0,,12 month,HU9,HU,0,0,0,0,0,1,182.0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,front rather us when whole alone after them mall parking lot suddenly brakes not indicating indicating motorbike school sun neck whiplash
162,0,,9 month,M19,M,0,0,0,1,0,0,40.5,7,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,although yet moreover so always mine own due windscreen parking lot school vehicle indicating carpark left suddenly brakes emergency neck
163,1,31/03/2013,12 month,TW18,TW,1,1,0,0,0,0,2.5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,than moreover couldnt whereas which somehow any not roundabout sun van vehicle indicating windscreen carpark mall suddenly speed limit vehicle
164,1,,12 month,HX3,HX,1,1,0,0,0,0,13.0,8,0,0,0,0,0,0,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,elsewhere these me than itself already neither for slow car indicating fast suddenly stopped caravan left parking lot emergency speed limit
165,0,,12 month,L25,L,0,0,0,0,1,0,128.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,when him everyone whoever never thickv formerly has left fast right caravan not indicating stopped school van windscreen vehicle neck
167,0,31/08/2014,12 month,CH4,CH,1,0,0,1,0,0,38.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,system alone all another can amoungst whoever himself slow parking lot caravan school car windscreen motorbike indicating mall emergency whiplash
168,0,,12 month,TR14,TR,1,0,0,1,0,0,41.0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,done take fire has her and always wherein left right slow van motorbike mall caravan brakes stopped emergency vehicle
169,0,31/07/2013,6 month,DH4,DH,0,0,0,0,1,0,157.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,with ie when thickv though towards everyone except left stopped brakes van roundabout fast mall car school emergency whiplash
170,0,,12 month,FK10,FK,1,0,0,0,1,0,53.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fill move four twelve front perhaps becomes all roundabout windscreen carpark school sun indicating motorbike suddenly parking lot emergency neck
171,0,31/08/2013,12 month,RM9,RM,1,0,0,0,1,0,83.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beyond amoungst then though former any been whoever brakes motorbike fast roundabout school slow not indicating car parking lot emergency vehicle
172,1,31/10/2013,12 month,DT3,DT,1,0,1,0,0,0,26.5,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,because un take nevertheless both besides been anyway fast sun mall school suddenly windscreen van roundabout car vehicle emergency
173,0,31/12/2013,6 month,SG6,SG,0,0,0,1,0,0,31.5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perhaps has hereupon beside your his same therein motorbike caravan mall fast school right suddenly carpark brakes vehicle neck
174,0,,6 month,NP19,NP,0,0,0,0,1,0,166.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,every among seeming call nine from there yours carpark slow suddenly caravan sun right fast van indicating emergency vehicle
175,0,31/07/2014,12 month,TN40,TN,0,0,0,1,0,0,43.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,also system bottom yourself when indeed detail well sun fast right stopped caravan vehicle roundabout slow not indicating emergency vehicle
176,1,,12 month,CO3,CO,1,0,0,0,1,0,61.5,8,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,nor same namely his during also still hence school caravan fast roundabout brakes suddenly carpark parking lot slow neck vehicle
178,0,31/12/2013,12 month,BR4,BR,0,0,0,0,1,0,114.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,per sometime thereby you the among un which sun vehicle roundabout car school not indicating parking lot indicating carpark vehicle emergency
179,0,31/03/2014,12 month,PR4,PR,1,0,0,0,1,0,69.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,herein others while some sometimes even or along driving motorbike caravan van brakes fast mall indicating roundabout whiplash emergency
180,0,,12 month,LE12,LE,1,0,0,0,1,0,157.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beyond thereupon otherwise mine own at we her suddenly windscreen sun stopped left slow parking lot caravan indicating speed limit neck
181,1,31/03/2014,12 month,HA8,HA,1,0,0,0,1,0,102.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,wherein back himself being amount until hereby neither fast driving caravan indicating vehicle slow parking lot left roundabout vehicle whiplash
182,0,,9 month,NE12,NE,0,0,0,0,1,0,95.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,though who everyone here these were their across not indicating right fast vehicle motorbike car van roundabout slow vehicle whiplash
183,1,,12 month,TN17,TN,1,0,0,1,0,0,29.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,perhaps then find before amongst anywhere if has driving left not indicating parking lot fast caravan motorbike carpark roundabout vehicle emergency
184,0,,12 month,BL8,BL,1,0,0,0,1,0,151.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,but someone ever others one each whereas hence car caravan vehicle not indicating indicating left mall right motorbike emergency neck
185,1,,12 month,WN5,WN,1,0,0,0,1,0,67.0,6,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,am can however beyond from nobody off whereupon brakes school caravan fast right roundabout driving suddenly slow whiplash speed limit
186,1,,12 month,DH9,DH,1,1,0,0,0,0,1.0,10,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,1,please eleven hasnt themselves because but due un vehicle school motorbike indicating sun caravan stopped brakes parking lot speed limit neck
187,0,31/08/2014,9 month,GU52,GU,1,0,0,0,1,0,94.5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,thereby five namely made sixty hers ten beside caravan fast not indicating motorbike roundabout driving vehicle brakes right vehicle emergency
191,0,,12 month,S60,S,0,0,0,0,1,0,87.5,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,onto within any two became around hundred too vehicle windscreen van not indicating brakes car slow parking lot mall emergency vehicle
192,1,31/05/2013,6 month,TW16,TW,1,1,0,0,0,0,11.0,8,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,1,down last first further former fifteen four the school slow right motorbike stopped suddenly mall left brakes neck emergency
193,0,31/01/2014,6 month,BN11,BN,0,0,0,0,1,0,146.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,serious move beyond thus to others call whereupon sun school mall stopped left van caravan windscreen roundabout whiplash vehicle
194,0,,12 month,W2,W,0,0,0,0,1,0,85.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,made how cannot with had whoever it eg motorbike slow car caravan van mall sun roundabout driving whiplash vehicle
195,0,31/05/2013,12 month,NN17,NN,1,0,0,0,1,0,60.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,each beyond cant and couldnt how whereby move fast windscreen indicating caravan stopped school parking lot motorbike suddenly whiplash speed limit
196,0,,6 month,TS18,TS,0,0,1,0,0,0,20.5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mostly top two thence there was those over left windscreen suddenly mall caravan vehicle slow fast school emergency vehicle
197,0,31/10/2014,9 month,DN33,DN,0,0,1,0,0,0,16.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,from between sixty about couldnt something above all left brakes car motorbike indicating caravan van school carpark vehicle neck
198,1,31/07/2014,9 month,PO13,PO,1,0,0,0,1,0,85.5,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,ltd who put anywhere thereby find whom whenever vehicle driving suddenly parking lot indicating car van sun school speed limit neck
199,0,31/01/2014,9 month,TQ2,TQ,1,0,0,0,1,0,52.0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,each therein now she anyone full become during parking lot car driving caravan roundabout left vehicle brakes slow vehicle speed limit
200,0,31/01/2013,12 month,CH3,CH,0,1,0,0,0,0,2.5,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,whereas out something bottom what anywhere her after right vehicle caravan not indicating car motorbike sun van driving whiplash emergency
201,0,31/01/2014,12 month,PA11,PA,1,0,0,0,1,0,91.5,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,few formerly after though please has nobody once windscreen left stopped indicating brakes right roundabout fast car speed limit whiplash
202,1,31/12/2013,9 month,SN7,SN,1,1,0,0,0,0,4.0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,amoungst after beyond by always becoming another done indicating slow stopped carpark sun roundabout vehicle school fast vehicle emergency
203,0,31/03/2013,12 month,PA3,PA,1,0,0,0,1,0,154.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,often per three both it less there himself driving brakes right windscreen car vehicle stopped van sun vehicle emergency
204,1,,6 month,S13,S,1,1,0,0,0,0,10.5,3,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,1,with no call of whose never beside anyhow van motorbike not indicating slow school carpark indicating driving windscreen emergency speed limit
205,0,31/07/2014,12 month,DN12,DN,0,0,0,0,1,0,56.5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bottom less part whether much latterly itself alone not indicating parking lot carpark mall sun caravan windscreen stopped car whiplash emergency
206,0,,6 month,AB51,AB,0,0,0,0,1,0,92.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,besides nobody too across of no via myself mall left car not indicating windscreen motorbike brakes indicating slow whiplash emergency
208,0,,6 month,WN7,WN,1,0,0,0,1,0,137.0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nor your over top be everywhere co about van indicating brakes stopped suddenly sun parking lot carpark driving neck whiplash
209,0,31/03/2014,12 month,WD24,WD,1,0,1,0,0,0,27.0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,those somehow inc nowhere through where sincere nevertheless caravan slow carpark suddenly left car windscreen fast indicating neck emergency
210,1,,9 month,TQ10,TQ,1,0,1,0,0,0,22.0,11,0,0,0,0,0,0,0,1,1,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,me do sixty everyone less being forty eight motorbike indicating right sun mall left car driving vehicle neck vehicle
211,0,,12 month,SN2,SN,0,1,0,0,0,0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,that into whereafter would he them elsewhere do windscreen left fast mall motorbike suddenly sun not indicating vehicle emergency neck
213,0,,12 month,NR18,NR,1,0,0,0,1,0,163.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,an ours thickv find against can never hereupon car motorbike parking lot brakes driving sun suddenly left stopped speed limit whiplash
214,0,,6 month,ME12,ME,0,0,0,1,0,0,36.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sometimes something thickv last again anyone once find brakes indicating not indicating fast stopped car driving school slow vehicle neck
215,1,,12 month,TS4,TS,1,1,0,0,0,0,1.5,10,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,any should along serious nine hereupon fify around motorbike mall indicating slow vehicle school fast left right neck speed limit
216,0,31/07/2014,6 month,NG6,NG,1,1,0,0,0,0,3.5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,anyone please sometime became bill no detail anything slow left car indicating right brakes sun windscreen mall whiplash emergency
217,1,31/01/2013,12 month,L39,L,1,0,0,0,1,0,119.0,5,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hereupon ours each mill interest fill most myself not indicating caravan car fast driving windscreen parking lot suddenly mall neck speed limit
218,1,,12 month,CO15,CO,1,1,0,0,0,0,3.5,8,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,would call either because her further those anyway right windscreen sun roundabout van motorbike vehicle suddenly mall whiplash speed limit
219,0,,6 month,KT5,KT,1,0,0,0,1,0,126.5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,un amongst my own have then us but brakes stopped left car school windscreen slow parking lot suddenly whiplash vehicle
221,0,,9 month,SE23,SE,1,0,1,0,0,0,24.5,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,else am same each she whereas namely herself caravan stopped parking lot mall indicating windscreen suddenly van not indicating neck emergency
222,1,,6 month,PO39,PO,1,0,0,1,0,0,32.5,7,0,0,0,0,0,0,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,around eight herself see becomes call into found mall caravan not indicating windscreen suddenly left car parking lot driving neck speed limit
223,0,,12 month,DH9,DH,0,0,0,0,1,0,119.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,twenty fire might our around other give further driving roundabout suddenly slow left fast vehicle school car emergency neck
224,0,31/03/2014,12 month,IM2,IM,1,1,0,0,0,0,7.5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,together ours they him amoungst many eleven side motorbike vehicle suddenly driving slow mall windscreen parking lot van vehicle speed limit
225,0,31/01/2014,6 month,DY7,DY,0,0,0,0,1,0,115.0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,un detail whole still we always someone done caravan right brakes windscreen school not indicating van carpark sun vehicle emergency
226,0,31/03/2013,12 month,LL18,LL,0,0,0,0,1,0,143.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seem at nothing around then until someone a right fast driving left car motorbike brakes caravan windscreen neck speed limit
227,0,31/08/2013,6 month,CH47,CH,1,0,0,1,0,0,42.5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mill last couldnt they yours also would with car van left roundabout motorbike indicating brakes vehicle sun speed limit whiplash
228,0,,12 month,SS8,SS,1,1,0,0,0,0,8.5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,due cant another hasnt everything should made inc driving stopped slow parking lot vehicle carpark school brakes car emergency vehicle
230,0,31/01/2014,6 month,DL4,DL,1,0,0,1,0,0,39.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ie for toward around will bottom very she vehicle driving left roundabout van brakes not indicating school caravan vehicle neck
